"","SQH","SXRQ"
"823","CN201020294944.1","20151007"
"824","CN201020283902.8","20150923"
"825","CN201120294879.7","20150930"
"826","CN201320136055.6","20160511"
"827","CN201120143577.X","20160622"
"828","CN201420872344.7","20160824"
"829","CN201420683389.X","20160831"
"830","CN201520011948.7","20160831"
"831","CN201220371366.6","20160921"
"832","CN201420693317.3","20161019"
"833","CN201120358583.7","20161109"
"834","CN201320136055.6","20160511"
"835","CN201120143577.X","20160622"
"836","CN201420872344.7","20160824"
"837","CN201420683389.X","20160831"
"838","CN201520011948.7","20160831"
"839","CN201220371366.6","20160921"
"840","CN201420693317.3","20161019"
"841","CN201120358583.7","20161109"
"842","CN201420424640.0","20160504"
"843","CN201020639941.7","20150729"
"844","CN201220297160.3","20140813"
"845","CN201120199603.0","20130313"
"846","CN201020249897.9","20150902"
"847","CN201020249896.4","20150902"
"848","CN201120248077.2","20150902"
"849","CN201220206298.8","20160629"
"850","CN201120355497.0","20161109"
"851","CN201120199603.0","20130313"
"852","CN201020249897.9","20150902"
"853","CN201020249896.4","20150902"
"854","CN201120248077.2","20150902"
"855","CN201220206298.8","20160629"
"856","CN201120355497.0","20161109"
"857","CN201020659672.0","20120425"
"858","CN201120406519.1","20130227"
"859","CN201220238382.8","20140625"
"860","CN201220405405.X","20140326"
"861","CN201220663813.5","20140709"
"862","CN201320410611.4","20150204"
"863","CN201020252463.4","20110921"
"864","CN201120014350.5","20130227"
"865","CN201120232187.X","20130417"
"866","CN201420335720.9","20151216"
"867","CN201220017191.9","20160316"
"868","CN201420294863.X","20160316"
"869","CN201420668509.9","20160413"
"870","CN201120524328.5","20141022"
"871","CN201120524328.5","20141022"
"872","CN201320422698.7","20150114"
"873","CN201020529390.9","20130717"
"874","CN201420748109.9","20160106"
"875","CN201520149826.4","20160615"
"876","CN201520149765.1","20160622"
"877","CN201420487651.3","20160824"
"878","CN201420691472.1","20160831"
"879","CN201420692368.4","20160831"
"880","CN201420692507.3","20160921"
"881","CN201520149350.4","20161012"
"882","CN201420529072.0","20160608"
"883","CN201220108475.9","20150513"
"884","CN201220268340.9","20141203"
"885","CN201020674541.X","20160210"
"886","CN201420440040.3","20160921"
"887","CN201120032192.6","20120725"
"888","CN201120032041.0","20120725"
"889","CN201120032413.X","20130227"
"890","CN201220000858.4","20131030"
"891","CN201420310643.1","20150902"
"892","CN201420296818.8","20151209"
"893","CN201420320833.1","20160106"
"894","CN201420034472.4","20160120"
"895","CN201420297360.8","20160302"
"896","CN201420310642.7","20160302"
"897","CN201420033990.4","20160302"
"898","CN201420525102.0","20160330"
"899","CN201120032347.6","20140806"
"900","CN201420320831.2","20160608"
"901","CN201420624593.4","20160413"
"902","CN201020188461.3","20130703"
"903","CN201020156224.9","20160601"
"904","CN201220750351.0","20160803"
"905","CN201130411792.9","20151223"
"906","CN201130453599.1","20160120"
"907","CN201130453597.2","20160120"
"908","CN201130453612.3","20160120"
"909","CN201230061488.0","20160511"
"910","CN201230061495.0","20160511"
"911","CN201230061499.9","20160511"
"912","CN201230061515.4","20160511"
"913","CN201030187531.9","20160720"
"914","CN201030187533.8","20160720"
"915","CN201030187535.7","20160720"
"916","CN201030187536.1","20160720"
"917","CN201030187538.0","20160720"
"918","CN201130303596.X","20161019"
"919","CN201220005047.3","20160302"
"920","CN201220005083.X","20160302"
"921","CN201120573331.6","20160224"
"922","CN201220520473.0","20151202"
"923","CN201120573394.1","20140226"
"924","CN201220115278.X","20160511"
"925","CN201220115279.4","20160511"
"926","CN201120122555.5","20160608"
"927","CN201320217094.9","20160615"
"928","CN201020195613.2","20160706"
"929","CN201220243689.7","20160720"
"930","CN201220257165.3","20160720"
"931","CN201220298272.0","20160810"
"932","CN201420007522.X","20160817"
"933","CN201320864847.5","20160817"
"934","CN201120284288.1","20160928"
"935","CN201120252535.X","20160907"
"936","CN201320449252.3","20160907"
"937","CN201220403248.9","20161005"
"938","CN201130380559.9","20151216"
"939","CN201130032750.4","20160413"
"940","CN201130032756.1","20160413"
"941","CN201130032760.8","20160413"
"942","CN201130032775.4","20160413"
"943","CN201130032735.X","20160413"
"944","CN201130032745.3","20160413"
"945","CN201130032765.0","20160413"
"946","CN201130324474.9","20161109"
"947","CN201020644671.9","20160120"
"948","CN201120050401.X","20160413"
"949","CN201120050022.0","20160413"
"950","CN201220154580.6","20150527"
"951","CN201020548024.8","20161116"
"952","CN201130484372.3","20140212"
"953","CN201130484374.2","20140212"
"954","CN201130484385.0","20140212"
"955","CN201020547754.6","20151111"
"956","CN201020512745.3","20151028"
"957","CN201020510709.3","20151028"
"958","CN201020509118.4","20151028"
"959","CN201020509131.X","20151028"
"960","CN201020289815.3","20151007"
"961","CN201020288570.2","20151007"
"962","CN201020288584.4","20151007"
"963","CN201020288567.0","20151007"
"964","CN201020547612.X","20161116"
"965","CN201220285469.0","20140226"
"966","CN201320105895.6","20150422"
"967","CN201120566992.6","20150304"
"968","CN201220152924.X","20130925"
"969","CN201220472439.0","20150218"
"970","CN201020660327.9","20130320"
"971","CN201020660330.0","20120919"
"972","CN201120022177.3","20130403"
"973","CN201120045440.0","20130227"
"974","CN201120466381.4","20131225"
"975","CN201120466383.3","20140312"
"976","CN201120466355.1","20130911"
"977","CN201020660378.1","20150909"
"978","CN201020660406.X","20140212"
"979","CN201320218773.8","20150819"
"980","CN201220034432.0","20160120"
"981","CN201420018120.X","20160406"
"982","CN201020694035.7","20140212"
"983","CN201220745420.9","20150708"
"984","CN201220744480.9","20150805"
"985","CN201220744543.0","20150128"
"986","CN201120558443.4","20140910"
"987","CN201120558467.X","20140723"
"988","CN201120550418.1","20150805"
"989","CN201320857455.6","20151028"
"990","CN201120560876.3","20160224"
"991","CN201120560888.6","20160224"
"992","CN201120553018.6","20160217"
"993","CN201120558444.9","20160224"
"994","CN201120558459.5","20160224"
"995","CN201120552977.6","20160217"
"996","CN201220011542.5","20160302"
"997","CN201020653283.7","20160127"
"998","CN201020653286.0","20160127"
"999","CN201020653287.5","20160127"
"1000","CN201020653288.X","20160127"
"1001","CN201020653289.4","20160127"
"1002","CN201020653273.3","20160127"
"1003","CN201020653274.8","20160127"
"1004","CN201020653275.2","20160127"
"1005","CN201020653277.1","20160127"
"1006","CN201020653278.6","20160127"
"1007","CN201020653282.2","20160127"
"1008","CN201020679491.4","20150211"
"1009","CN201020679492.9","20160217"
"1010","CN201020679493.3","20160217"
"1011","CN201020679494.8","20160217"
"1012","CN201020679495.2","20160217"
"1013","CN201020679496.7","20160217"
"1014","CN201020679502.9","20160217"
"1015","CN201020694029.1","20150225"
"1016","CN201020679497.1","20160217"
"1017","CN201020679499.0","20150211"
"1018","CN201020679501.4","20160217"
"1019","CN201020694137.9","20150225"
"1020","CN201020694143.4","20150225"
"1021","CN201020694163.1","20150225"
"1022","CN201020694166.5","20150225"
"1023","CN201020694168.4","20150225"
"1024","CN201020694173.5","20150225"
"1025","CN201020694200.9","20160224"
"1026","CN201020694202.8","20160224"
"1027","CN201020694204.7","20150225"
"1028","CN201020694231.4","20160224"
"1029","CN201020694232.9","20160224"
"1030","CN201020502964.3","20141022"
"1031","CN201120565173.X","20160224"
"1032","CN201120553007.8","20150218"
"1033","CN201120560883.3","20160224"
"1034","CN201120560952.0","20160224"
"1035","CN201120560958.8","20160224"
"1036","CN201120560964.3","20160224"
"1037","CN201120558468.4","20160224"
"1038","CN201320873217.4","20160817"
"1039","CN201120553007.8","20150218"
"1040","CN201120560883.3","20160224"
"1041","CN201120560952.0","20160224"
"1042","CN201120560958.8","20160224"
"1043","CN201120560964.3","20160224"
"1044","CN201120558468.4","20160224"
"1045","CN201320873217.4","20160817"
"1046","CN201320296620.5","20151230"
"1047","CN201420531553.5","20160427"
"1048","CN201420531527.2","20160810"
"1049","CN201420533049.9","20160817"
"1050","CN201420532928.X","20160824"
"1051","CN201420293181.7","20160928"
"1052","CN201320296620.5","20151230"
"1053","CN201420531553.5","20160427"
"1054","CN201420531527.2","20160810"
"1055","CN201420533049.9","20160817"
"1056","CN201420532928.X","20160824"
"1057","CN201420293181.7","20160928"
"1058","CN201320056375.0","20160330"
"1059","CN201320148519.5","20160706"
"1060","CN201020579453.1","20130925"
"1061","CN201120366777.1","20141210"
"1062","CN201120459341.7","20140129"
"1063","CN201420226312.X","20160608"
"1064","CN201420343404.6","20160608"
"1065","CN201320520183.0","20150826"
"1066","CN201020243821.5","20150128"
"1067","CN201220532265.2","20151014"
"1068","CN201130140207.6","20140716"
"1069","CN201130018017.7","20140326"
"1070","CN201230554972.7","20141231"
"1071","CN201030661586.9","20150121"
"1072","CN201030605143.8","20131225"
"1073","CN201030605144.2","20131225"
"1074","CN201220332623.5","20140917"
"1075","CN201120061847.2","20130403"
"1076","CN201020638065.6","20150121"
"1077","CN201020562189.0","20131204"
"1078","CN201120157330.3","20130227"
"1079","CN201120157333.7","20120523"
"1080","CN201120039787.4","20111214"
"1081","CN201120242653.2","20130410"
"1082","CN201120236171.6","20150819"
"1083","CN201220581233.1","20150415"
"1084","CN201320690312.0","20151216"
"1085","CN201220581232.7","20160420"
"1086","CN201320608841.1","20160330"
"1087","CN201220048360.5","20160406"
"1088","CN201120369231.1","20131113"
"1089","CN201420133465.X","20160608"
"1090","CN201120127610.X","20160622"
"1091","CN201520166629.3","20160817"
"1092","CN201520166696.5","20160907"
"1093","CN201120362671.4","20161109"
"1094","CN200920246100.7","20131225"
"1095","CN201120432398.8","20131218"
"1096","CN201130429219.0","20141231"
"1097","CN201330045326.2","20150408"
"1098","CN201030275964.X","20151007"
"1099","CN201030275976.2","20151007"
"1100","CN201030275979.6","20151007"
"1101","CN201130292928.9","20151028"
"1102","CN201220269877.7","20130626"
"1103","CN201120480845.7","20150107"
"1104","CN201120521190.3","20160127"
"1105","CN201020294173.6","20161012"
"1106","CN201320084409.7","20150617"
"1107","CN201120042493.7","20130424"
"1108","CN201120042496.0","20130320"
"1109","CN201220102062.X","20130814"
"1110","CN201220653797.1","20141008"
"1111","CN201320117185.5","20150304"
"1112","CN201320090000.6","20150902"
"1113","CN201320631125.5","20160113"
"1114","CN201320117183.6","20160113"
"1115","CN201320555156.7","20160406"
"1116","CN201420276852.9","20160629"
"1117","CN201420066718.6","20160921"
"1118","CN201220102062.X","20130814"
"1119","CN201220653797.1","20141008"
"1120","CN201320117185.5","20150304"
"1121","CN201320090000.6","20150902"
"1122","CN201320631125.5","20160113"
"1123","CN201320117183.6","20160113"
"1124","CN201320555156.7","20160406"
"1125","CN201420276852.9","20160629"
"1126","CN201420066718.6","20160921"
"1127","CN201420293342.2","20160330"
"1128","CN201020645629.9","20150114"
"1129","CN201020645673.X","20150114"
"1130","CN201020645640.5","20150114"
"1131","CN201020645636.9","20150114"
"1132","CN201020529929.0","20150325"
"1133","CN201120577266.4","20150225"
"1134","CN201120577250.3","20160224"
"1135","CN201020645629.9","20150114"
"1136","CN201020645673.X","20150114"
"1137","CN201020645640.5","20150114"
"1138","CN201020645636.9","20150114"
"1139","CN201020529929.0","20150325"
"1140","CN201120577266.4","20150225"
"1141","CN201120577250.3","20160224"
"1142","CN201420214030.8","20160420"
"1143","CN201020271608.5","20120725"
"1144","CN201320454495.6","20150513"
"1145","CN201120007716.6","20130821"
"1146","CN201320701060.7","20160302"
"1147","CN201020271597.0","20130918"
"1148","CN201220163603.X","20161012"
"1149","CN201020271608.5","20120725"
"1150","CN201320454495.6","20150513"
"1151","CN201120007716.6","20130821"
"1152","CN201320701060.7","20160302"
"1153","CN201020271597.0","20130918"
"1154","CN201220163603.X","20161012"
"1155","CN201210323064.6","20151028"
"1156","CN201130477985.4","20150204"
"1157","CN201130477993.9","20150204"
"1158","CN201130477994.3","20150204"
"1159","CN201130477996.2","20150204"
"1160","CN201130478001.4","20150204"
"1161","CN201330401552.X","20151021"
"1162","CN201330456939.5","20151118"
"1163","CN201330456940.8","20151118"
"1164","CN201330456947.X","20151118"
"1165","CN201330457207.8","20151118"
"1166","CN201330544673.X","20160106"
"1167","CN201330544795.9","20160106"
"1168","CN201330544964.9","20160106"
"1169","CN201330544458.X","20160106"
"1170","CN201330544524.3","20160106"
"1171","CN201330349926.8","20150909"
"1172","CN201330648292.6","20160224"
"1173","CN201330556218.1","20160106"
"1174","CN201330456949.9","20151118"
"1175","CN201330521661.5","20151223"
"1176","CN201330521662.X","20151223"
"1177","CN201330546622.0","20160106"
"1178","CN201330546048.9","20160106"
"1179","CN201330546175.9","20160106"
"1180","CN201330546187.1","20160106"
"1181","CN201330546213.0","20160106"
"1182","CN201330546274.7","20160106"
"1183","CN201330546296.3","20160106"
"1184","CN201330546320.3","20160106"
"1185","CN201330612486.0","20160203"
"1186","CN201330611871.3","20160203"
"1187","CN201330611917.1","20160203"
"1188","CN201330612543.5","20160203"
"1189","CN201030697684.8","20150218"
"1190","CN201030697685.2","20150218"
"1191","CN201130471833.3","20150204"
"1192","CN201130471856.4","20160203"
"1193","CN201130471861.5","20150204"
"1194","CN201130471867.2","20150204"
"1195","CN201130467465.5","20160203"
"1196","CN201130467466.X","20150204"
"1197","CN201130467469.3","20150204"
"1198","CN201130473727.9","20150204"
"1199","CN201130473728.3","20150204"
"1200","CN201130471863.4","20150204"
"1201","CN201130471865.3","20150204"
"1202","CN201130464658.5","20150121"
"1203","CN201130467453.2","20150204"
"1204","CN201130467468.9","20150204"
"1205","CN201130473722.6","20150204"
"1206","CN201130473724.5","20150204"
"1207","CN201130473726.4","20150204"
"1208","CN201130473730.0","20150204"
"1209","CN201130460679.X","20150121"
"1210","CN201130471858.3","20150204"
"1211","CN201130464620.8","20160203"
"1212","CN201130464646.2","20150121"
"1213","CN201130464677.8","20150121"
"1214","CN201130471853.0","20150204"
"1215","CN201130471866.8","20160203"
"1216","CN201130464648.1","20150121"
"1217","CN201130467458.5","20150204"
"1218","CN201130467471.0","20160203"
"1219","CN201130473854.9","20150204"
"1220","CN201130464606.8","20160203"
"1221","CN201130464626.5","20150121"
"1222","CN201130464638.8","20150121"
"1223","CN201430053282.2","20160511"
"1224","CN201430053288.X","20160511"
"1225","CN201430053296.4","20160511"
"1226","CN201430053255.5","20160511"
"1227","CN201430053275.2","20160511"
"1228","CN201230098438.X","20160601"
"1229","CN201430117642.0","20160622"
"1230","CN201430117645.4","20160622"
"1231","CN201430117647.3","20160622"
"1232","CN201430149956.9","20160720"
"1233","CN201430149959.2","20160720"
"1234","CN201430149684.2","20160720"
"1235","CN201430149644.8","20160720"
"1236","CN201330349649.0","20160907"
"1237","CN201330349883.3","20160907"
"1238","CN201330350179.X","20160907"
"1239","CN201220297355.8","20140430"
"1240","CN201220348385.7","20131211"
"1241","CN201220421324.9","20131106"
"1242","CN201220318758.6","20131211"
"1243","CN201220318760.3","20131106"
"1244","CN201020580150.1","20110914"
"1245","CN201020685549.6","20120801"
"1246","CN201220139541.9","20130807"
